id	name	rawTweet	postTweet	label	mentions	hashtags
17	StormBringer15	RT @Russianspringru: #NATO direct involvevment with #Eurovision &amp; #Jamala not enough, Poroshenko involves Politically #Unicef Child Org htt…	amp child direct enough eurovision htt involves involvevment jamala nato org politically poroshenko rt unicef	1	['@Russianspringru']	['#NATO', '#Eurovision', '#Jamala', '#Unicef']
338	Non_Disclosure	RT @Russianspringru: #NATO direct involvevment with #Eurovision &amp; #Jamala not enough, Poroshenko involves Politically #Unicef Child Org htt…	amp child direct enough eurovision htt involves involvevment jamala nato org politically poroshenko rt unicef	1	['@Russianspringru']	['#NATO', '#Eurovision', '#Jamala', '#Unicef']
287	menqvist70	RT @GlasnostGone: Breaking: #Russia launches harassment campaign against #Jamala's @Twitter a/c. All known Kremlin trolls. @BBC_ua @AP http…	breaking campaign harassment jamala kremlin launches rt russia trolls	2	['@GlasnostGone', '@Twitter', '@BBC_ua', '@AP']	['#Russia', '#Jamala']
196	LoveDomine	RT @Russianspringru: #NATO direct involvevment with #Eurovision &amp; #Jamala not enough, Poroshenko involves Politically #Unicef Child Org htt…	amp child direct enough eurovision htt involves involvevment jamala nato org politically poroshenko rt unicef	1	['@Russianspringru']	['#NATO', '#Eurovision', '#Jamala', '#Unicef']
366	StafBettridge	RT @Dg_F60_3: @marcelsardo @jamala Next year #ESC2017 i represent Serbia,with song 1999, its not about @NATO bombing, its personal, and im…	1999 bombing esc2017 im personal represent rt serbia song with year	1	['@Dg_F60_3', '@marcelsardo', '@jamala', '@NATO']	['#ESC2017']
372	YevetteN	RT @Malinka1102: Perfect👌 #Crimea invites #Jamala to sing at opening of memorial to deportation victims  https://t.co/MBGHs98ysW https://t.…	crimea deportation invites jamala memorial opening perfect👌 rt sing victims	2	['@Malinka1102']	['#Crimea', '#Jamala']
287	menqvist70	RT @PaulaChertok: May 18, 1944–as in Jamala's Eurovision song–marks 72 yrs since deportation from Crimea. Russia BANS commemoration https:/…	18 1944 72 as bans commemoration crimea deportation eurovision jamala marks rt russia song yrs	2	['@PaulaChertok']	[]
137	little7bear	RT @EuromaidanPress: EU Ambassador to #Ukraine: Jamala told Europe the truth https://t.co/zOMq1Fazdd https://t.co/KOL5awfuZP	ambassador eu europe jamala rt told truth ukraine	2	['@EuromaidanPress']	['#Ukraine']
196	LoveDomine	RT @Malinka1102: .@Malinka1102 Oh... #Jamala is *too busy* for opening memorial all of sudden! https://t.co/zHrhzSQQz9 https://t.co/GqDNSTG…	@malinka1102 busy jamala memorial oh opening rt sudden too	1	['@Malinka1102', '@Malinka1102']	['#Jamala']
196	LoveDomine	RT @lemkogal: @Malinka1102 #Jamala is a Hypocrite! #dirty politics!	dirty hypocrite jamala politics rt	1	['@lemkogal', '@Malinka1102']	['#Jamala', '#dirty']
196	LoveDomine	RT @marina_saniram: #Jamala winner... give us money https://t.co/8UPI4GYvnW	give jamala money rt winner	2	['@marina_saniram']	['#Jamala']
196	LoveDomine	RT @wavetossed: #Azerbaijan, a country whose language is very close to #Crimean #Tatar &amp; 1 of 2 countries who understand #Jamala's lyrics,…	amp azerbaijan close countries country crimean jamala language lyrics rt tatar understand	1	['@wavetossed']	['#Azerbaijan', '#Crimean', '#Tatar', '#Jamala']
235	shinobi22427722	RT @BungeeWedgie: #NATO just used Jamala against civilians. ... talking about #Putin's hybrid war https://t.co/etfLAaLkNi	civilians hybrid jamala nato putin rt talking war	1	['@BungeeWedgie']	['#NATO', '#Putin']
267	BungeeWedgie	RT @Malinka1102: .@Malinka1102 Oh... #Jamala is *too busy* for opening memorial all of sudden! https://t.co/zHrhzSQQz9 https://t.co/GqDNSTG…	@malinka1102 busy jamala memorial oh opening rt sudden too	1	['@Malinka1102', '@Malinka1102']	['#Jamala']
224	stephenalbert11	RT @rwzakalu: Russian Coverage of Jamala’s Victory Descends to the Level of Old Soviet Anecdote https://t.co/w2qiKvR8sT	anecdote coverage descends jamala level rt russian soviet victory	2	['@rwzakalu']	[]
235	shinobi22427722	RT @Malinka1102: Perfect👌 #Crimea invites #Jamala to sing at opening of memorial to deportation victims  https://t.co/MBGHs98ysW https://t.…	crimea deportation invites jamala memorial opening perfect👌 rt sing victims	2	['@Malinka1102']	['#Crimea', '#Jamala']
17	StormBringer15	RT @Malinka1102: Perfect👌 #Crimea invites #Jamala to sing at opening of memorial to deportation victims  https://t.co/MBGHs98ysW https://t.…	crimea deportation invites jamala memorial opening perfect👌 rt sing victims	2	['@Malinka1102']	['#Crimea', '#Jamala']
267	BungeeWedgie	RT @Malinka1102: Perfect👌 #Crimea invites #Jamala to sing at opening of memorial to deportation victims  https://t.co/MBGHs98ysW https://t.…	crimea deportation invites jamala memorial opening perfect👌 rt sing victims	2	['@Malinka1102']	['#Crimea', '#Jamala']
373	ABozinskis	RT @17ThomasPaine76: @NATO @jamala 1/ So she was a tool of #Nato #propaganda the whole time. Nice to know. Nazi collaborators are no victim…	collaborators know nato nazi nice propaganda rt time tool victim	1	['@17ThomasPaine76', '@NATO', '@jamala']	['#Nato', '#propaganda']
373	ABozinskis	RT @Becca_March: @NATO @jamala NATO is now branching out into music? You're truly a pathetic waste of oxygen. Make yourself redundant ASAP…	asap branching make music nato oxygen pathetic redundant rt waste	1	['@Becca_March', '@NATO', '@jamala']	[]
33	winss7	RT @GlasnostGone: Breaking: #Russia launches harassment campaign against #Jamala's @Twitter a/c. All known Kremlin trolls. @BBC_ua @AP http…	breaking campaign harassment jamala kremlin launches rt russia trolls	2	['@GlasnostGone', '@Twitter', '@BBC_ua', '@AP']	['#Russia', '#Jamala']
373	ABozinskis	RT @GamerOps: @NATO @jamala The song was political and agaisnt the song contest rules shows NATO had influence on jury decision.	agaisnt contest decision influence jury nato political rt rules shows song song	1	['@GamerOps', '@NATO', '@jamala']	[]
373	ABozinskis	RT @sisquere: Thank you @NATO for confirming what we already knew. @jamala's song was against @eurovision rules. https://t.co/7ETPP6SpZo	confirming knew rt rules song	1	['@sisquere', '@NATO', '@jamala', '@eurovision']	[]
176	SayYay2016	RT @IMARGOMORTIS: @jamala I think that where there is politics, there are no feelings  #Jamala #Eurovision2016Winner #1944 #Ukraine https:/…	1944 eurovision2016winner feelings jamala politics rt ukraine	2	['@IMARGOMORTIS', '@jamala']	['#Jamala', '#Eurovision2016Winner', '#1944', '#Ukraine']
272	lemonblaze1	RT @IMARGOMORTIS: @jamala I think that where there is politics, there are no feelings  #Jamala #Eurovision2016Winner #1944 #Ukraine https:/…	1944 eurovision2016winner feelings jamala politics rt ukraine	2	['@IMARGOMORTIS', '@jamala']	['#Jamala', '#Eurovision2016Winner', '#1944', '#Ukraine']
374	zaraftbergling	RT @IMARGOMORTIS: @jamala I think that where there is politics, there are no feelings  #Jamala #Eurovision2016Winner #1944 #Ukraine https:/…	1944 eurovision2016winner feelings jamala politics rt ukraine	2	['@IMARGOMORTIS', '@jamala']	['#Jamala', '#Eurovision2016Winner', '#1944', '#Ukraine']
375	Sertifovic	RT @siegfridsfan: . @jamala 's amazing #Eurovision journey in only one picture! Congraz for the win, the trophy was well deserved🇺🇦💙 https:…	amazing congraz deserved🇺🇦💙 eurovision journey picture rt trophy win	2	['@siegfridsfan', '@jamala']	['#Eurovision']
373	ABozinskis	RT @Smeggypants: .@NATO @jamala North Atlantic Terrorist Organisation	@nato atlantic north organisation rt terrorist	1	['@Smeggypants', '@NATO', '@jamala']	[]
373	ABozinskis	RT @InsideNATO: .@NATO @jamala Let's sing a song about babies in Iraq &amp; Afghanistan harmed by depleted uranium shot by NATO-Members. https:…	@nato afghanistan amp babies depleted harmed iraq members nato rt shot sing song uranium	1	['@InsideNATO', '@NATO', '@jamala']	[]
376	Nils18	RT @Malinka1102: Perfect👌 #Crimea invites #Jamala to sing at opening of memorial to deportation victims  https://t.co/MBGHs98ysW https://t.…	crimea deportation invites jamala memorial opening perfect👌 rt sing victims	2	['@Malinka1102']	['#Crimea', '#Jamala']
377	sterion75	RT @GlasnostGone: Breaking: #Russia launches harassment campaign against #Jamala's @Twitter a/c. All known Kremlin trolls. @BBC_ua @AP http…	breaking campaign harassment jamala kremlin launches rt russia trolls	2	['@GlasnostGone', '@Twitter', '@BBC_ua', '@AP']	['#Russia', '#Jamala']
373	ABozinskis	RT @mapon888: @NATO @jamala Jamala should sing Crimea a river next with NATO as the backup group.  No wonder the people of Crimea chose Rus…	backup chose crimea crimea group jamala nato people river rt rus sing	1	['@mapon888', '@NATO', '@jamala']	[]
378	Ukrainolution	RT @GlasnostGone: Breaking: #Russia launches harassment campaign against #Jamala's @Twitter a/c. All known Kremlin trolls. @BBC_ua @AP http…	breaking campaign harassment jamala kremlin launches rt russia trolls	2	['@GlasnostGone', '@Twitter', '@BBC_ua', '@AP']	['#Russia', '#Jamala']
379	amitashi01	#Jamala's press conference organizers played #SergeyLazarev's song by mistake! https://t.co/lUAHqVhGXF  #Eurovision 😂😂😂	conference eurovision jamala mistake organizers played press sergeylazarev song 😂😂😂	1	[]	['#Jamala', '#SergeyLazarev', '#Eurovision']
379	amitashi01	#Jamala's press conference organizers played #SergeyLazarev's song by mistake! https://t.co/lUAHqVhGXF #Eurovision 😂😂😂	conference eurovision jamala mistake organizers played press sergeylazarev song 😂😂😂	1	[]	['#Jamala', '#SergeyLazarev', '#Eurovision']
380	Inthepeninsula	RT @VeraVanHorne: NATO here also confirms political neutrality of Jamala's Eurovision song:  https://t.co/QoZ4Toqnsg  @Russianspringru http…	confirms eurovision jamala nato neutrality political rt song	1	['@VeraVanHorne', '@Russianspringru']	[]
380	Inthepeninsula	RT @Malinka1102: Perfect👌 #Crimea invites #Jamala to sing at opening of memorial to deportation victims  https://t.co/MBGHs98ysW https://t.…	crimea deportation invites jamala memorial opening perfect👌 rt sing victims	2	['@Malinka1102']	['#Crimea', '#Jamala']
380	Inthepeninsula	RT @Malinka1102: .@Malinka1102 Oh... #Jamala is *too busy* for opening memorial all of sudden! https://t.co/zHrhzSQQz9 https://t.co/GqDNSTG…	@malinka1102 busy jamala memorial oh opening rt sudden too	1	['@Malinka1102', '@Malinka1102']	['#Jamala']
317	JesusFromMars	RT @GlasnostGone: Breaking: #Russia launches harassment campaign against #Jamala's @Twitter a/c. All known Kremlin trolls. @BBC_ua @AP http…	breaking campaign harassment jamala kremlin launches rt russia trolls	2	['@GlasnostGone', '@Twitter', '@BBC_ua', '@AP']	['#Russia', '#Jamala']
217	TimothyMcAll	RT @PaulaChertok: May 18, 1944–as in Jamala's Eurovision song–marks 72 yrs since deportation from Crimea. Russia BANS commemoration https:/…	18 1944 72 as bans commemoration crimea deportation eurovision jamala marks rt russia song yrs	2	['@PaulaChertok']	[]
381	nat_valen	RT @JohnDelacour: ❝#CrimeanTatars❞ @Jamala now shows the worth of her patriotism and how much she REALLY cares https://t.co/KVnkhk3nGL http…	cares crimeantatars❞ patriotism rt shows worth	1	['@JohnDelacour', '@Jamala']	['#CrimeanTatars']
189	justfightX	RT @VeraVanHorne: NATO here also confirms political neutrality of Jamala's Eurovision song:  https://t.co/QoZ4Toqnsg  @Russianspringru http…	confirms eurovision jamala nato neutrality political rt song	1	['@VeraVanHorne', '@Russianspringru']	[]
372	YevetteN	RT @VeraVanHorne: NATO here also confirms political neutrality of Jamala's Eurovision song:  https://t.co/QoZ4Toqnsg  @Russianspringru http…	confirms eurovision jamala nato neutrality political rt song	1	['@VeraVanHorne', '@Russianspringru']	[]
186	chloemollie_	RT @IMARGOMORTIS: @jamala I think that where there is politics, there are no feelings  #Jamala #Eurovision2016Winner #1944 #Ukraine https:/…	1944 eurovision2016winner feelings jamala politics rt ukraine	2	['@IMARGOMORTIS', '@jamala']	['#Jamala', '#Eurovision2016Winner', '#1944', '#Ukraine']
186	chloemollie_	RT @ESCSamuel: #Eurovision Grand Final YouTube views:  1. Jamala (6M) 2. Sergey (3M) 3. Dami Im (1.9M) 4. Love Love Peace Peace (1.2M)   Th…	2m 3m 6m 9m dami eurovision final grand im jamala love love peace peace rt sergey th views youtube	2	['@ESCSamuel']	['#Eurovision']
48	JhonnyRedy	RT @IMARGOMORTIS: @jamala I think that where there is politics, there are no feelings  #Jamala #Eurovision2016Winner #1944 #Ukraine https:/…	1944 eurovision2016winner feelings jamala politics rt ukraine	2	['@IMARGOMORTIS', '@jamala']	['#Jamala', '#Eurovision2016Winner', '#1944', '#Ukraine']
215	SteveKomarnycky	RT @GlasnostGone: Breaking: #Russia launches harassment campaign against #Jamala's @Twitter a/c. All known Kremlin trolls. @BBC_ua @AP http…	breaking campaign harassment jamala kremlin launches rt russia trolls	2	['@GlasnostGone', '@Twitter', '@BBC_ua', '@AP']	['#Russia', '#Jamala']
215	SteveKomarnycky	RT @EuromaidanPress: EU Ambassador to #Ukraine: Jamala told Europe the truth https://t.co/zOMq1Fazdd https://t.co/KOL5awfuZP	ambassador eu europe jamala rt told truth ukraine	2	['@EuromaidanPress']	['#Ukraine']
215	SteveKomarnycky	RT @PaulaChertok: May 18, 1944–as in Jamala's Eurovision song–marks 72 yrs since deportation from Crimea. Russia BANS commemoration https:/…	18 1944 72 as bans commemoration crimea deportation eurovision jamala marks rt russia song yrs	2	['@PaulaChertok']	[]
339	MartinaHolst	RT @Malinka1102: Perfect👌 #Crimea invites #Jamala to sing at opening of memorial to deportation victims  https://t.co/MBGHs98ysW https://t.…	crimea deportation invites jamala memorial opening perfect👌 rt sing victims	2	['@Malinka1102']	['#Crimea', '#Jamala']
117	UkraineInEurope	RT @GlasnostGone: Breaking: #Russia launches harassment campaign against #Jamala's @Twitter a/c. All known Kremlin trolls. @BBC_ua @AP http…	breaking campaign harassment jamala kremlin launches rt russia trolls	2	['@GlasnostGone', '@Twitter', '@BBC_ua', '@AP']	['#Russia', '#Jamala']
333	murashckina	RT @OctDalby: So .@jamala wants to commemorate in Kiev not Crimea. Odd.  In 1944 Crimea was (+ is now) part of Russia not Ukraine https://t…	1944 @jamala commemorate crimea crimea kiev now odd part rt russia ukraine	1	['@OctDalby', '@jamala']	[]
380	Inthepeninsula	RT @tassagency_en: Jamala not to perform in Crimea at memorial opening — producer  https://t.co/VRDLsyLTVt	crimea jamala memorial opening perform producer rt	1	['@tassagency_en']	[]
286	ACScowcroft	Artists can often repair what politicians fail to achieve. https://t.co/hCiSC87FXI #jamala1944 #eurovision https://t.co/TxF8S0eItI	achieve artists eurovision fail jamala1944 politicians repair	2	[]	['#jamala1944', '#eurovision']
262	Xantl	RT @tassagency_en: Jamala not to perform in Crimea at memorial opening — producer  https://t.co/VRDLsyLTVt	crimea jamala memorial opening perform producer rt	1	['@tassagency_en']	[]
293	qhacrimeaqha	Klitschko wants Jamala to become Honorary Citizen of Kyiv https://t.co/lEtAkfWK4q https://t.co/IU3u2SNwPA	citizen honorary jamala klitschko kyiv	2	[]	[]
216	UKreality	RT @GlasnostGone: Breaking: #Russia launches harassment campaign against #Jamala's @Twitter a/c. All known Kremlin trolls. @BBC_ua @AP http…	breaking campaign harassment jamala kremlin launches rt russia trolls	2	['@GlasnostGone', '@Twitter', '@BBC_ua', '@AP']	['#Russia', '#Jamala']
283	ChrisHernon	RT @GlasnostGone: Breaking: #Russia launches harassment campaign against #Jamala's @Twitter a/c. All known Kremlin trolls. @BBC_ua @AP http…	breaking campaign harassment jamala kremlin launches rt russia trolls	2	['@GlasnostGone', '@Twitter', '@BBC_ua', '@AP']	['#Russia', '#Jamala']
156	MikaPeltokorpi	RT @GlasnostGone: Breaking: #Russia launches harassment campaign against #Jamala's @Twitter a/c. All known Kremlin trolls. @BBC_ua @AP http…	breaking campaign harassment jamala kremlin launches rt russia trolls	2	['@GlasnostGone', '@Twitter', '@BBC_ua', '@AP']	['#Russia', '#Jamala']
220	emiliannatt	RT @IMARGOMORTIS: @jamala I think that where there is politics, there are no feelings  #Jamala #Eurovision2016Winner #1944 #Ukraine https:/…	1944 eurovision2016winner feelings jamala politics rt ukraine	2	['@IMARGOMORTIS', '@jamala']	['#Jamala', '#Eurovision2016Winner', '#1944', '#Ukraine']
178	OctDalby	RT @Linda_PSD: @Malinka1102 Other hilariousness: At Jamala's first press conf in Kiev, they played Russia's song instead of hers. https:/…	conf hers hilariousness jamala kiev played press rt russia song	1	['@Linda_PSD', '@Malinka1102']	[]
63	hewasahero	RT @VictoriaLIVE: .@jamala, #Eurovision winner: I don't have any political statement in my song #VictoriaLIVE https://t.co/E0thCd2pKM	@jamala eurovision political rt song statement victorialive winner	2	['@VictoriaLIVE', '@jamala']	['#Eurovision', '#VictoriaLIVE']
